DateTime,Water ( Gallons )
10/4/2016 0:00,4649
10/5/2016 0:00,4624
10/6/2016 0:00,5005
10/7/2016 0:00,5005
10/8/2016 0:00,5005
10/9/2016 0:00,5005
10/10/2016 0:00,5005
10/11/2016 0:00,4547
10/12/2016 0:00,4639
10/13/2016 0:00,4796
10/14/2016 0:00,4873
10/15/2016 0:00,4873
10/16/2016 0:00,4873
10/17/2016 0:00,4873
10/18/2016 0:00,4873
10/19/2016 0:00,4789
10/20/2016 0:00,4509
10/21/2016 0:00,4774
10/22/2016 0:00,4704
10/23/2016 0:00,4460
10/24/2016 0:00,4903
10/25/2016 0:00,4546
10/26/2016 0:00,4619
10/27/2016 0:00,4834
10/28/2016 0:00,4859
10/29/2016 0:00,4616
10/30/2016 0:00,4237
10/31/2016 0:00,4932
11/1/2016 0:00,4378
11/2/2016 0:00,4892
11/3/2016 0:00,4710
11/4/2016 0:00,4636
11/5/2016 0:00,4460
11/6/2016 0:00,4171
11/7/2016 0:00,4748
11/8/2016 0:00,4783
11/9/2016 0:00,5045
11/10/2016 0:00,5674
11/11/2016 0:00,6273
11/12/2016 0:00,4762
11/13/2016 0:00,7945
11/14/2016 0:00,5118
11/15/2016 0:00,4567
11/16/2016 0:00,5388
11/17/2016 0:00,4654
11/18/2016 0:00,4552
11/19/2016 0:00,4424
11/20/2016 0:00,4649
11/21/2016 0:00,5054
11/22/2016 0:00,4711
11/23/2016 0:00,4518
11/24/2016 0:00,1738
11/25/2016 0:00,410
11/26/2016 0:00,614
11/27/2016 0:00,1202
11/28/2016 0:00,3062
11/29/2016 0:00,3130
11/30/2016 0:00,5098
12/1/2016 0:00,4770
12/2/2016 0:00,4635
12/3/2016 0:00,5135
12/4/2016 0:00,4937
12/5/2016 0:00,4914
12/6/2016 0:00,4719
12/7/2016 0:00,4953
12/8/2016 0:00,4520
12/9/2016 0:00,4726
12/10/2016 0:00,4951
12/11/2016 0:00,4656
12/12/2016 0:00,4175
12/13/2016 0:00,4043
12/14/2016 0:00,3550
12/15/2016 0:00,2784
12/16/2016 0:00,1021
12/17/2016 0:00,813
12/18/2016 0:00,116
12/19/2016 0:00,132
12/20/2016 0:00,459
12/21/2016 0:00,407
12/22/2016 0:00,1011
12/23/2016 0:00,693
12/24/2016 0:00,49
12/25/2016 0:00,45
12/26/2016 0:00,47
12/27/2016 0:00,46
12/28/2016 0:00,49
12/29/2016 0:00,49
12/30/2016 0:00,47
12/31/2016 0:00,300
1/1/2017 0:00,113
1/2/2017 0:00,99
1/3/2017 0:00,330
1/4/2017 0:00,847
1/5/2017 0:00,1116
1/6/2017 0:00,7239
1/7/2017 0:00,6628
1/8/2017 0:00,83
1/9/2017 0:00,183
1/10/2017 0:00,803
1/11/2017 0:00,506
1/12/2017 0:00,827
1/13/2017 0:00,729
1/14/2017 0:00,1242
1/15/2017 0:00,2083
1/16/2017 0:00,2577
1/17/2017 0:00,4225
1/18/2017 0:00,4625
1/19/2017 0:00,4489
1/20/2017 0:00,4411
1/21/2017 0:00,4600
1/22/2017 0:00,4869
1/23/2017 0:00,5128
1/24/2017 0:00,4751
1/25/2017 0:00,4968
1/26/2017 0:00,4566
1/27/2017 0:00,4545
1/28/2017 0:00,4400
1/29/2017 0:00,4648
1/30/2017 0:00,4886
1/31/2017 0:00,4897
2/1/2017 0:00,4808
2/2/2017 0:00,4783
2/3/2017 0:00,4732
2/4/2017 0:00,4549
2/5/2017 0:00,4761
2/6/2017 0:00,5151
2/7/2017 0:00,4847
2/8/2017 0:00,4884
2/9/2017 0:00,4835
2/10/2017 0:00,4670
2/11/2017 0:00,4834
2/12/2017 0:00,4888
2/13/2017 0:00,4886
2/14/2017 0:00,4481
2/15/2017 0:00,4760
2/16/2017 0:00,4932
2/17/2017 0:00,4816
2/18/2017 0:00,4546
2/19/2017 0:00,4655
2/20/2017 0:00,5058
2/21/2017 0:00,5262
2/22/2017 0:00,4637
2/23/2017 0:00,4659
2/24/2017 0:00,4638
2/25/2017 0:00,5134
2/26/2017 0:00,3978
2/27/2017 0:00,4622
2/28/2017 0:00,4539
3/1/2017 0:00,4858
3/2/2017 0:00,4932
3/3/2017 0:00,4796
3/4/2017 0:00,5422
3/5/2017 0:00,4661
3/6/2017 0:00,5270
3/7/2017 0:00,4810
3/8/2017 0:00,4714
3/9/2017 0:00,4661
3/10/2017 0:00,4648
3/11/2017 0:00,4457
3/12/2017 0:00,2127
3/13/2017 0:00,1274
3/14/2017 0:00,1319
3/15/2017 0:00,1641
3/16/2017 0:00,1761
3/17/2017 0:00,732
3/18/2017 0:00,1351
3/19/2017 0:00,1523
3/20/2017 0:00,2618
3/21/2017 0:00,4691
3/22/2017 0:00,4246
3/23/2017 0:00,4877
3/24/2017 0:00,4627
3/25/2017 0:00,4780
3/26/2017 0:00,4885
3/27/2017 0:00,5429
3/28/2017 0:00,5102
3/29/2017 0:00,4889
3/30/2017 0:00,4922
3/31/2017 0:00,4573
4/1/2017 0:00,4629
4/2/2017 0:00,4610
4/3/2017 0:00,4769
4/4/2017 0:00,4790
4/5/2017 0:00,4690
4/6/2017 0:00,4778
4/7/2017 0:00,4940
4/8/2017 0:00,4940
4/9/2017 0:00,4605
4/10/2017 0:00,5107
4/11/2017 0:00,4775
4/12/2017 0:00,5224
4/13/2017 0:00,4951
4/14/2017 0:00,4620
4/15/2017 0:00,4530
4/16/2017 0:00,3437
4/17/2017 0:00,4487
4/18/2017 0:00,4635
4/19/2017 0:00,4875
4/20/2017 0:00,4943
4/21/2017 0:00,4753
4/22/2017 0:00,4168
4/23/2017 0:00,5005
4/24/2017 0:00,4777
4/25/2017 0:00,4850
4/26/2017 0:00,4414
4/27/2017 0:00,4815
4/28/2017 0:00,4792
4/29/2017 0:00,4841
4/30/2017 0:00,4547
5/1/2017 0:00,5238
5/2/2017 0:00,4611
5/3/2017 0:00,4820
5/4/2017 0:00,4810
5/5/2017 0:00,5043
5/6/2017 0:00,4513
5/7/2017 0:00,4249
5/8/2017 0:00,4857
5/9/2017 0:00,4270
5/10/2017 0:00,4675
5/11/2017 0:00,4222
5/12/2017 0:00,4840
5/13/2017 0:00,5079
5/14/2017 0:00,3691
5/15/2017 0:00,3086
5/16/2017 0:00,2822
5/17/2017 0:00,1944
5/18/2017 0:00,482
5/19/2017 0:00,283
5/20/2017 0:00,147
5/21/2017 0:00,195
5/22/2017 0:00,107
5/23/2017 0:00,266
5/24/2017 0:00,125
5/25/2017 0:00,140
5/26/2017 0:00,189
5/27/2017 0:00,336
5/28/2017 0:00,383
5/29/2017 0:00,171
5/30/2017 0:00,114
5/31/2017 0:00,639
6/1/2017 0:00,507
6/2/2017 0:00,706
6/3/2017 0:00,1763
6/4/2017 0:00,888
6/5/2017 0:00,151
6/6/2017 0:00,1240
6/7/2017 0:00,1491
6/8/2017 0:00,3391
6/9/2017 0:00,645
6/10/2017 0:00,441
6/11/2017 0:00,247
6/12/2017 0:00,1532
6/13/2017 0:00,2823
6/14/2017 0:00,3563
6/15/2017 0:00,3485
6/16/2017 0:00,2425
6/17/2017 0:00,2889
6/18/2017 0:00,105
6/19/2017 0:00,106
6/20/2017 0:00,207
6/21/2017 0:00,513
6/22/2017 0:00,577
6/23/2017 0:00,400
6/24/2017 0:00,1236
6/25/2017 0:00,168
6/26/2017 0:00,176
6/27/2017 0:00,570
6/28/2017 0:00,385
6/29/2017 0:00,536
6/30/2017 0:00,856
7/1/2017 0:00,796
7/2/2017 0:00,163
7/3/2017 0:00,96
7/4/2017 0:00,845
7/5/2017 0:00,99
